colocate,label,score_normalized,score
asian,2006 - 2010,1.3876136742995908e-05,2.610600862280278
asymmetrical,2006 - 2010,3.6157162369938166e-05,6.802463899630687
atomic,2006 - 2010,1.3905763479727176e-05,2.616174718021952
australian,2006 - 2010,4.5224050613887186e-05,8.508271986294279
austrian,2006 - 2010,2.607007937142542e-05,4.904720452622493
automatic,2006 - 2010,5.943858710319158e-06,1.1182538023246051
available,2006 - 2010,5.784335227218753e-05,10.882416923080273
average,2006 - 2010,1.0582402757725265e-05,1.9909309252274006
aware,2006 - 2010,3.904987089781163e-05,7.346686511230689
bad,2006 - 2010,2.1967937188197648e-05,4.132959830838752
ballistic,2006 - 2010,1.4525160161862028e-05,2.7327055322120746
basic,2006 - 2010,2.9716083066368042e-05,5.590665003774219
belgian,2006 - 2010,1.5619120903815528e-05,2.938518930360238
beneficial,2006 - 2010,6.955438307967308e-06,1.3085683415077374
best,2006 - 2010,5.5736638411615154e-05,10.48606820420763
bible,2006 - 2010,6.747273284177718e-07,0.12694050065920592
big,2006 - 2010,9.596795874754795e-06,1.805502788692868
bigger,2006 - 2010,1.8620536513986193e-05,3.5031932575953064
biggest,2006 - 2010,3.860590435748001e-05,7.263160422198858
bilateral,2006 - 2010,2.2409463629895084e-05,4.216026849473941
biological,2006 - 2010,2.9698691423464347e-05,5.587393009644888
black,2006 - 2010,9.64857900276583e-05,18.152450592643522
british,2006 - 2010,9.752549023543856e-06,1.8348055630934468
broad,2006 - 2010,1.0228195732316544e-05,1.9242918322951055
busy,2006 - 2010,4.031572648176251e-06,0.7584839517372872
capable,2006 - 2010,6.456761300679644e-05,12.147492440646655
catastrophic,2006 - 2010,2.5618833584437263e-05,4.8198248752416895
cautious,2006 - 2010,1.7310389696579634e-05,3.2567074759557064
central,2006 - 2010,2.4453873136586132e-05,4.600653876424769
certain,2006 - 2010,8.84167918478458e-07,0.1663438155108632
charitable,2006 - 2010,1.3361422753393525e-05,2.513764631132444
chinese,2006 - 2010,4.9766342431855235e-05,9.362840599759515
civil,2006 - 2010,1.8708447888469478e-06,0.3519732551945094
civilian,2006 - 2010,3.79042313947337e-05,7.131150477679618
classic,2006 - 2010,5.93444544784671e-06,1.1164828287760886
clear,2006 - 2010,1.1991512977461149e-05,2.2560352855276307
colombian,2006 - 2010,8.112475084785322e-06,1.5262486125511714
comfortable,2006 - 2010,1.2566567819980711e-05,2.364223803379891
comic,2006 - 2010,6.955438307967308e-06,1.3085683415077374
commercial,2006 - 2010,1.1402577089360613e-05,2.145235243283948
common,2006 - 2010,1.9884138172017645e-05,3.740922219130711
competitive,2006 - 2010,1.4469833879042235e-07,0.027222966666674897
complete,2006 - 2010,2.8502372133600367e-07,0.05362322283727039
complex,2006 - 2010,4.686375544306281e-06,0.8816759494036064
concerned,2006 - 2010,2.3005505537383965e-05,4.32816378978127
conditional,2006 - 2010,2.2415858079153415e-05,4.217229875579607
congressional,2006 - 2010,4.497423494217661e-06,0.8461272665081339
conscious,2006 - 2010,1.1631209632095124e-06,0.21882492553438482
conservative,2006 - 2010,3.073887678474257e-06,0.5783089322774329
considerable,2006 - 2010,3.218310285095258e-06,0.6054800237966814
constant,2006 - 2010,9.073250101658524e-06,1.7070049811256283
constitutional,2006 - 2010,5.5721701614150896e-05,10.483258054879894
contemporary,2006 - 2010,4.16840067121948e-05,7.842262286805481
contentious,2006 - 2010,6.271137438918657e-05,11.798267132084003
continued,2006 - 2010,6.767788620044889e-06,1.2732646798207652
continuous,2006 - 2010,2.9888570196816106e-05,5.623116042548195
contrary,2006 - 2010,2.88526250937005e-05,5.428217474628437
controversial,2006 - 2010,2.7004011064052924e-05,5.080426625546661
conventional,2006 - 2010,0.00011741513420533616,22.090013688855123
corporate,2006 - 2010,1.005922276355276e-05,1.892501933843762
costly,2006 - 2010,8.484137959193901e-07,0.15961717790909036
counter,2006 - 2010,4.5219151394286595e-05,8.507350266715502
courageous,2006 - 2010,1.918453985666389e-06,0.3609302590473318
creative,2006 - 2010,6.279363447332254e-08,0.01181374321527301
credible,2006 - 2010,2.204748939802315e-05,4.147926465386483
criminal,2006 - 2010,7.588047041159576e-06,1.427584818135598
critical,2006 - 2010,1.7106243990934748e-05,3.2183003194785
crucial,2006 - 2010,2.6143874351078444e-05,4.918603944914494
crucible,2006 - 2010,4.821050247028551e-05,9.070131092749634
cultural,2006 - 2010,1.3689243960197181e-05,2.575439601695657
current,2006 - 2010,2.2474595227764886e-05,4.228280447770775
daily,2006 - 2010,4.301766114237037e-06,0.8093170696680992
dangerous,2006 - 2010,9.449000816102662e-06,1.7776972175382904
dead,2006 - 2010,2.50396615722871e-05,4.710861769563806
deductible,2006 - 2010,1.0082668932930876e-06,0.1896913002365883
definitive,2006 - 2010,8.919137757143848e-06,1.6780109010780149
democratic,2006 - 2010,2.963172256997899e-05,5.574793757425567
demographic,2006 - 2010,1.4525160161862028e-05,2.7327055322120746
despicable,2006 - 2010,1.2587692191889688e-05,2.368198058213358
detailed,2006 - 2010,1.6382721394073306e-05,3.082179672195376
dictionary,2006 - 2010,1.2587692191889688e-05,2.368198058213358
different,2006 - 2010,2.143118033532777e-05,4.031976543567225
difficult,2006 - 2010,5.556288248962987e-06,1.0453378460069005
diplomatic,2006 - 2010,1.69955748213732e-05,3.1974794645938687
direct,2006 - 2010,1.059231601485921e-06,0.19927959657715522
disappointed,2006 - 2010,1.3686528925451834e-05,2.5749288059188062
disastrous,2006 - 2010,3.2132221729948486e-06,0.6045227667385589
doctoral,2006 - 2010,1.5619120903815528e-05,2.938518930360238
domestic,2006 - 2010,0.0015466951101458344,290.98903124239666
draconian,2006 - 2010,5.038374080925238e-06,0.9478995460889506
dramatic,2006 - 2010,1.8406539897287677e-06,0.34629327901161144
dual,2006 - 2010,3.479811731858573e-05,6.5467785998494445
dubious,2006 - 2010,4.287676580219875e-06,0.8066663210962464
due,2006 - 2010,1.0897995491339202e-05,2.050305279758592
dynamic,2006 - 2010,1.2863222924215334e-05,2.420035308070176
earliest,2006 - 2010,1.1225205150586255e-05,2.1118651962106956
easier,2006 - 2010,1.093594009487659e-06,0.2057444025689702
eastern,2006 - 2010,1.4556060439263133e-05,2.7385189868012088
easy,2006 - 2010,2.8586846692981217e-06,0.5378214989430714
economic,2006 - 2010,3.0152148661083347e-05,5.6727046405015775
educational,2006 - 2010,1.3377209691573335e-06,0.2516734722533841
effective,2006 - 2010,6.951279576277491e-05,13.07785934362542
egregious,2006 - 2010,5.937733664987784e-06,1.1171014607961416
egyptian,2006 - 2010,8.353742438571265e-06,1.5716396874230436
electronic,2006 - 2010,1.5004990616572398e-05,2.8229789146394646
elementary,2006 - 2010,2.6337149839825593e-07,0.04954966022265428
eligible,2006 - 2010,2.315131490782106e-07,0.04355595781497823
elusive,2006 - 2010,3.344428671803164e-05,6.292074325983601
emissary,2006 - 2010,2.2415858079153415e-05,4.217229875579607
emotional,2006 - 2010,1.0020439181854098e-05,1.8852053459173024
emptive,2006 - 2010,2.637854593227271e-05,4.962754117514058
empty,2006 - 2010,2.100189252394239e-06,0.3951212051884425
enable,2006 - 2010,4.064450526568874e-06,0.7646694642665617
endemic,2006 - 2010,3.0532525324815005e-05,5.744267184509396
english,2006 - 2010,3.003364734213041e-05,5.650410276359047
enormous,2006 - 2010,9.456429437738285e-06,1.7790948086983298
entire,2006 - 2010,1.6420903973697078e-06,0.3089363189995473
environmental,2006 - 2010,3.1712651963465826e-06,0.5966291489798606
epidemic,2006 - 2010,4.9271042892827646e-05,9.269656925685021
equal,2006 - 2010,6.000931849515112e-08,0.011289913144403751
essential,2006 - 2010,7.11750037940933e-05,13.390580513805538
ethiopian,2006 - 2010,1.226446978986697e-05,2.307388288386412
ethnic,2006 - 2010,3.2254969446094385e-05,6.068320931710413
european,2006 - 2010,2.6456866234030512e-05,4.977488985805564
exaggerated,2006 - 2010,3.352157774037963e-05,6.306615549764063
exceptional,2006 - 2010,1.5117656400162539e-06,0.2844175404500979
excessive,2006 - 2010,5.333420433640291e-06,1.0034083867033499
exclusive,2006 - 2010,1.504401045699663e-05,2.830319951337518
expansionary,2006 - 2010,7.742263302702372e-05,14.565984487172134
expansive,2006 - 2010,2.620853723248497e-06,0.4930769360770793
expeditionary,2006 - 2010,0.0003985845830052844,74.98810910828219
expensive,2006 - 2010,1.823741714133895e-05,3.4311147113029445
experienced,2006 - 2010,5.25268219434748e-06,0.9882186173157576
explosive,2006 - 2010,0.00012662864193297061,23.82340617870136
extensive,2006 - 2010,7.257374571994373e-06,1.3653734224767333
external,2006 - 2010,7.0269073088287974e-06,1.3220142334538147
extra,2006 - 2010,1.1654418122541148e-05,2.1926156079024013
extraordinary,2006 - 2010,2.7140181473841035e-05,5.106045181762557
false,2006 - 2010,1.8267073073347501e-06,0.34366940597273055
familiar,2006 - 2010,1.5884624624846474e-05,2.9884697384201164
famous,2006 - 2010,6.7844800876698035e-06,1.2764049457738462
fanatic,2006 - 2010,1.6214867114130387e-05,3.0506002393840346
feasible,2006 - 2010,5.937733664987784e-06,1.1171014607961416
february,2006 - 2010,3.4839537951726823e-06,0.6554571312086077
federal,2006 - 2010,0.0007545314581369094,141.95453040804557
few,2006 - 2010,6.1641025275442e-05,11.596895931220558
fewer,2006 - 2010,2.182280461060457e-07,0.04105655168220701
fictional,2006 - 2010,2.4210070513098422e-05,4.554785826052285
final,2006 - 2010,3.1445032038837716e-05,5.915942547658773
financial,2006 - 2010,5.2888698320982534e-05,9.950268147316372
fiscal,2006 - 2010,3.708788070765952e-06,0.6977565524816232
flexible,2006 - 2010,1.3429323825764395e-05,2.52653926728401
flourish,2006 - 2010,1.9358084228056228e-05,3.641952534329586
foreign,2006 - 2010,2.7261916545802554e-05,5.128947931261109
formal,2006 - 2010,4.308823918077977e-06,0.8106448966515183
former,2006 - 2010,1.9295210538160227e-05,3.6301237298073126
fourth,2006 - 2010,2.175900469005702e-05,4.093652106368568
free,2006 - 2010,4.330322646109885e-05,8.146895813485294
french,2006 - 2010,2.1477620918440393e-06,0.40407136891117024
fresh,2006 - 2010,1.1255478296645992e-05,2.1175606648177903
fugitive,2006 - 2010,2.0263884824503254e-05,3.8123662353427443
full,2006 - 2010,5.411106252909156e-05,10.18023885997317
fundamental,2006 - 2010,1.3797442596988363e-06,0.25957956604270027
general,2006 - 2010,1.3560170538839912e-05,2.5511562444951856
geographic,2006 - 2010,8.975416528269886e-06,1.6885989639625834
german,2006 - 2010,3.563390256604671e-05,6.704019893165764
golden,2006 - 2010,1.7134630954744702e-05,3.2236409293018493
good,2006 - 2010,5.4470702279555756e-05,10.247900044066501
grand,2006 - 2010,1.5565509905186828e-05,2.928432771522229
graphic,2006 - 2010,1.2447376559237532e-05,2.3417996363487124
great,2006 - 2010,2.3094593656828045e-05,4.344924472221001
greater,2006 - 2010,9.531958136894654e-06,1.7933044760428127
greatest,2006 - 2010,5.027293938123954e-06,0.9458149723428882
green,2006 - 2010,1.426841734646211e-05,2.6844029658939954
gross,2006 - 2010,5.93444544784671e-06,1.1164828287760886
guilty,2006 - 2010,0.0002987253703927531,56.200996284211
happy,2006 - 2010,4.559428020571927e-06,0.8577925500783201
hard,2006 - 2010,2.2102654103696703e-05,4.158304932453083
hazardous,2006 - 2010,5.987694648074091e-07,0.11265009203100673
healthy,2006 - 2010,4.214471633930691e-07,0.07928938353211845
heavy,2006 - 2010,1.3767720036081035e-05,2.5902037767081416
heinous,2006 - 2010,2.4336464901587827e-05,4.578565160725128
high,2006 - 2010,9.49988262584057e-06,1.7872699176951414
higher,2006 - 2010,7.30605064287417e-06,1.3745311437477747
highest,2006 - 2010,1.5012707337311432e-05,2.8244307076124233
historical,2006 - 2010,1.3749924447673011e-09,0.00025868557858874097
horrible,2006 - 2010,1.2558726894664507e-07,0.02362748643054602
hot,2006 - 2010,3.3831754276990156e-06,0.6364970922655819
huge,2006 - 2010,3.3307824404669095e-05,6.266400852196824
humanitarian,2006 - 2010,1.4320830959103188e-05,2.6942638533218375
ian,2006 - 2010,7.087548274631065e-06,1.33342298219599
identical,2006 - 2010,1.199518861622397e-05,2.2567268055019127
ideological,2006 - 2010,1.052941286921742e-05,1.9809616195630886
illegal,2006 - 2010,1.3226493333123286e-05,2.4883795497204826
immoral,2006 - 2010,1.0889508113996548e-05,2.0487084985348547
important,2006 - 2010,5.9193082335166524e-05,11.136349738208889
impossible,2006 - 2010,4.904606662640386e-06,0.9227330790825117
improvised,2006 - 2010,3.364175240604325e-07,0.06329224730663352
incapable,2006 - 2010,1.679538781758719e-05,3.1598170824495835
incendiary,2006 - 2010,5.414373788241305e-06,1.0186386270245662
inclined,2006 - 2010,6.279363447332254e-08,0.01181374321527301
incredible,2006 - 2010,7.917289225407166e-06,1.4895271257112026
independent,2006 - 2010,1.5460998342776755e-05,2.9087703842166475
indian,2006 - 2010,0.00010293473579361197,19.36572945326698
indicative,2006 - 2010,1.2587692191889688e-05,2.368198058213358
indigenous,2006 - 2010,1.5619120903815528e-05,2.938518930360238
individual,2006 - 2010,1.8536536834760564e-05,3.4873898939445134
indonesian,2006 - 2010,1.4118397209512946e-05,2.6561787774089276
industrial,2006 - 2010,6.546129347455348e-06,1.2315625909128594
ineffective,2006 - 2010,3.023973924885449e-06,0.5689183583322488
inevitable,2006 - 2010,1.0545564405056611e-05,1.9840003049097308
infamous,2006 - 2010,6.218533311283992e-07,0.11699299830517251
influential,2006 - 2010,9.446239853976767e-06,1.7771777811677731
informal,2006 - 2010,3.831700900259802e-05,7.208808805712781
initial,2006 - 2010,3.4770037085863264e-05,6.541495697185971
injured,2006 - 2010,5.817739512533768e-05,10.945262409300529
innovative,2006 - 2010,1.0018409958982975e-05,1.884823576043221
insidious,2006 - 2010,8.107433557065194e-06,1.5253001196920173
instructive,2006 - 2010,2.6767419131538026e-05,5.035915165731038
insured,2006 - 2010,3.6844498574463556e-06,0.6931776583805276
intangible,2006 - 2010,4.821050247028551e-05,9.070131092749634
intellectual,2006 - 2010,3.282350578630384e-06,0.617528308461206
intensified,2006 - 2010,3.654513948385932e-06,0.6875456361935357
intensive,2006 - 2010,4.7252374668464776e-06,0.888987276062629
intentional,2006 - 2010,1.0018409958982975e-05,1.884823576043221
interested,2006 - 2010,1.535671998504254e-05,2.8891518711059634
internal,2006 - 2010,1.0754358879903404e-05,2.023282062229507
international,2006 - 2010,0.0036630889358317863,689.158900031649
invaluable,2006 - 2010,1.2587692191889688e-05,2.368198058213358
investigative,2006 - 2010,3.376437696238997e-05,6.3522948241962
iranian,2006 - 2010,3.8893225878278845e-05,7.317215943835869
irish,2006 - 2010,2.0343160236612937e-05,3.8272807942754117
islamic,2006 - 2010,0.00020514120589594544,38.594445912439596
isolated,2006 - 2010,3.3550487642149726e-05,6.31205454304348
israeli,2006 - 2010,2.675114014837547e-05,5.032852502954768
italian,2006 - 2010,2.7483253154554636e-05,5.170589315485291
japanese,2006 - 2010,7.781515624268325e-06,1.4639832234873456
justifiable,2006 - 2010,1.4525160161862028e-05,2.7327055322120746
justified,2006 - 2010,1.2611616742022476e-05,2.3726991273771407
large,2006 - 2010,1.865314975853925e-05,3.5093289829725407
larger,2006 - 2010,1.034828171386221e-06,0.19468843285191806
largest,2006 - 2010,1.5806137931591412e-05,2.973703565897882
last,2006 - 2010,0.00010235176886678859,19.25605238752214
latest,2006 - 2010,5.129725746606849e-05,9.650860830636262
lawful,2006 - 2010,4.572763317475009e-06,0.8603013994964783
least,2006 - 2010,0.0001444853774056789,27.182900963594804
lebanese,2006 - 2010,1.0459950513608775e-05,1.9678932498283004
legal,2006 - 2010,3.362650768504715e-07,0.0632635664983403
legislative,2006 - 2010,3.147860421366738e-05,5.922258682342526
liable,2006 - 2010,7.064647011466747e-06,1.3291144301493079
liberal,2006 - 2010,5.3006193133769266e-05,9.972373151414814
likely,2006 - 2010,2.0097959836082676e-05,3.7811497717212506
limited,2006 - 2010,2.150902720187685e-05,4.046622341652303
little,2006 - 2010,4.458383097623206e-05,8.387823624544396
live,2006 - 2010,4.2477847723452714e-05,7.9916123592995
local,2006 - 2010,2.835004185572998e-05,5.333663474569615
locomotive,2006 - 2010,5.449276495596894e-05,10.252050827756173
logical,2006 - 2010,4.09520341436787e-06,0.7704551895655136
logistic,2006 - 2010,4.361400179105939e-05,8.20536384096275
logistical,2006 - 2010,5.849170556094233e-08,0.011004395517413446
longest,2006 - 2010,2.1438382901099376e-06,0.4033331605481232
loose,2006 - 2010,7.9479877053352e-06,1.4953026149309432
low,2006 - 2010,4.009197252136142e-05,7.542743342278852
lower,2006 - 2010,8.95196434202882e-06,1.684186763451934
lowest,2006 - 2010,2.2456632316866483e-07,0.04224900977565993
lucky,2006 - 2010,1.5279178431886557e-08,0.002874563513461409
main,2006 - 2010,6.267423726638332e-06,1.1791280302348293
major,2006 - 2010,5.268475700984028e-05,9.91189944480331
manifest,2006 - 2010,3.5437741373155324e-06,0.666711491097995
many,2006 - 2010,1.888446071572776e-05,3.5528469012141572
married,2006 - 2010,1.7207928782582578e-05,3.237430889439956
massive,2006 - 2010,9.243622243664182e-06,1.7390581144340045
mechanical,2006 - 2010,1.0896521934870956e-05,2.050028050738882
medical,2006 - 2010,9.896764851932944e-05,18.619377521832565
meritorious,2006 - 2010,2.607007937142542e-05,4.904720452622493
mexican,2006 - 2010,3.6172670907677027e-06,0.6805381613886725
militaristic,2006 - 2010,1.8826270944848354e-05,3.54189931047999
military,2006 - 2010,0.00012596000908830275,23.697612269836924
mixed,2006 - 2010,3.6169827253245406e-07,0.06804846620116578
modern,2006 - 2010,8.442578163278685e-05,15.883528853265986
modest,2006 - 2010,2.7856625529299833e-06,0.5240834100580354
momentous,2006 - 2010,2.2415858079153415e-05,4.217229875579607
moral,2006 - 2010,5.700579210755992e-06,1.0724841703947892
most,2006 - 2010,0.00028286132170914926,53.2163976210725
mountainous,2006 - 2010,5.041334466465438e-07,0.09484565011829416
much,2006 - 2010,7.809696277914221e-05,14.6928501894167
multicultural,2006 - 2010,1.4525160161862028e-05,2.7327055322120746
multilateral,2006 - 2010,6.955438307967308e-06,1.3085683415077374
multinational,2006 - 2010,3.8719318103317585e-05,7.284497630685757
municipal,2006 - 2010,1.0889508113996548e-05,2.0487084985348547
mutual,2006 - 2010,1.8270733771375176e-05,3.43738276881144
naive,2006 - 2010,2.948485421979274e-06,0.5547162533494927
national,2006 - 2010,9.73915042637462e-05,18.322848046164157
nationwide,2006 - 2010,1.1442055307143166e-05,2.1526625172646865
native,2006 - 2010,5.983414020265593e-06,1.1256955801166875
natural,2006 - 2010,8.617850450676202e-05,16.21327912388418
necessary,2006 - 2010,4.971215548707352e-06,0.9352646084716065
negative,2006 - 2010,1.0536366346539505e-05,1.9822698189725563
neocolonial,2006 - 2010,5.449276495596894e-05,10.252050827756173
new,2006 - 2010,3.6567252555990445e-06,0.6879616626873819
next,2006 - 2010,3.225155767057275e-05,6.067679053910876
nic,2006 - 2010,7.0041279977617226e-06,1.3177286249868994
nice,2006 - 2010,4.515498869275883e-06,0.8495278952700875
nigerian,2006 - 2010,4.331111078575388e-05,8.148379138788593
ninth,2006 - 2010,8.678574288563003e-07,0.1632752252353089
noble,2006 - 2010,1.2913348328029233e-05,2.429465701042108
nonmilitary,2006 - 2010,1.401046626013646e-05,2.635873080317033
normal,2006 - 2010,9.061103941245912e-06,1.7047198510902408
northeastern,2006 - 2010,1.4469833879042235e-07,0.027222966666674897
northern,2006 - 2010,3.0299516063716834e-05,5.70042975416343
notable,2006 - 2010,3.961930340684687e-05,7.453817265750542
notorious,2006 - 2010,1.9021724150197363e-05,3.578671094721531
nuclear,2006 - 2010,7.59018722685358e-06,1.4279874641113253
numerous,2006 - 2010,8.371717481310904e-07,0.15750214400639084
obvious,2006 - 2010,4.6607654840607535e-06,0.8768577751092539
offensive,2006 - 2010,1.975988948562048e-05,3.717546568266694
old,2006 - 2010,2.950032657266567e-05,5.550073440075028
older,2006 - 2010,2.804172381665351e-06,0.5275657751969924
ominous,2006 - 2010,1.918453985666389e-06,0.3609302590473318
open,2006 - 2010,1.2830335670665008e-05,2.413848031736232
operational,2006 - 2010,2.1500623428752494e-05,4.045041289391779
operative,2006 - 2010,5.830046991443729e-05,10.968417207822574
optimistic,2006 - 2010,1.4465777527107297e-06,0.27215335208398583
ordinary,2006 - 2010,1.0366613356147338e-05,1.9503331703721356
organizational,2006 - 2010,1.918453985666389e-06,0.3609302590473318
original,2006 - 2010,3.3781227208979815e-05,6.355464962188627
other,2006 - 2010,1.3609122878931342e-05,2.560365941950627
outstanding,2006 - 2010,3.1644704267445056e-06,0.5953508082060043
overall,2006 - 2010,4.651355550425858e-06,0.8750874278349192
overzealous,2006 - 2010,3.6157162369938166e-05,6.802463899630687
own,2006 - 2010,1.730185578717269e-05,3.2551019403755213
palestinian,2006 - 2010,5.753588203944734e-06,1.0824570703373464
parliamentary,2006 - 2010,1.4242655207887307e-05,2.6795561801910863
particular,2006 - 2010,1.6785931911638308e-05,3.158038086127985
pathetic,2006 - 2010,6.955438307967308e-06,1.3085683415077374
patriotic,2006 - 2010,8.785013871168084e-07,0.16527773696660786
pennsylvanian,2006 - 2010,1.9358084228056228e-05,3.641952534329586
permissible,2006 - 2010,1.1307626218075257e-05,2.1273715661638066
personal,2006 - 2010,4.7419395224150405e-05,8.921295339890762
peruvian,2006 - 2010,7.917289225407166e-06,1.4895271257112026
physical,2006 - 2010,3.0951331992097292e-06,0.5823059795665216
pleased,2006 - 2010,3.2106475652376235e-06,0.6040383903335456
political,2006 - 2010,7.220773055243575e-07,0.13584873595213054
poor,2006 - 2010,4.993104145768137e-05,9.393826415682343
popular,2006 - 2010,1.1821072857121282e-05,2.2239693630473694
positive,2006 - 2010,1.0865158093966066e-06,0.20441273831663997
possible,2006 - 2010,1.8900920900461528e-05,3.55594365452923
potential,2006 - 2010,1.8117889602209286e-06,0.3408627278201246
powerful,2006 - 2010,7.849098630677031e-06,1.4766980199810542
preliminary,2006 - 2010,1.5066665529978946e-05,2.834582186148119
prepared,2006 - 2010,8.966199826082763e-07,0.16868649704799066
presidential,2006 - 2010,6.002665017397291e-05,11.293173857130569
pretrial,2006 - 2010,2.5580600887751747e-06,0.4812631928618063
previous,2006 - 2010,3.9291591702827753e-05,7.392162896603201
private,2006 - 2010,0.00013383519087607017,25.179217470660337
probable,2006 - 2010,8.812052167468155e-06,1.6578642465787887
procedural,2006 - 2010,1.918453985666389e-06,0.3609302590473318
professional,2006 - 2010,1.0917634491603941e-05,2.054000082712399
prosecutorial,2006 - 2010,1.7396863653006727e-05,3.2729763402220735
prospective,2006 - 2010,4.7252374668464776e-06,0.888987276062629
psychological,2006 - 2010,4.650020946082492e-07,0.08748363407121756
punitive,2006 - 2010,7.33516633149026e-06,1.3800088529412515
questionable,2006 - 2010,4.7252374668464776e-06,0.888987276062629
quiet,2006 - 2010,7.767924231296693e-06,1.4614261931792347
racial,2006 - 2010,2.0055018240982316e-05,3.7730709117854486
radical,2006 - 2010,7.875055997976686e-05,14.81581535235342
radiological,2006 - 2010,7.938280634872808e-05,14.934763655224307
rapid,2006 - 2010,1.0597934415329103e-05,1.993852989162356
rational,2006 - 2010,3.8922408750909975e-05,7.3227062927611986
ready,2006 - 2010,5.119820362844331e-06,0.9632225237840812
real,2006 - 2010,7.159866073075134e-05,13.470285635240632
realistic,2006 - 2010,2.9960508522617256e-06,0.563665023141112
reasonable,2006 - 2010,1.119562935807954e-05,2.106300924911652
recent,2006 - 2010,1.4336171044516743e-06,0.2697149875631202
red,2006 - 2010,5.322545797858961e-05,10.013624762259933
redouble,2006 - 2010,2.5175384383779376e-05,4.736396116426716
regional,2006 - 2010,1.2627021859775855e-05,2.3755973846107903
regular,2006 - 2010,2.667950974182715e-05,5.019376244788393
regulatory,2006 - 2010,3.6172670907677027e-06,0.6805381613886725
reliable,2006 - 2010,1.1962115664933257e-06,0.2250504592737883
religious,2006 - 2010,9.026726342322727e-07,0.16982521871392287
reprehensible,2006 - 2010,4.8740454476333504e-05,9.16983414335948
republican,2006 - 2010,2.0055241133670604e-05,3.7731128459242527
responsible,2006 - 2010,2.70340650209443e-06,0.5086080856780376
revolutionary,2006 - 2010,7.959308057321625e-05,14.974323806722612
rhetorical,2006 - 2010,5.937733664987784e-06,1.1171014607961416
rich,2006 - 2010,1.3186090096186426e-05,2.480778246336129
rid,2006 - 2010,2.1800580313685226e-05,4.101473977895483
ridiculous,2006 - 2010,4.004483038861175e-06,0.753387420999186
rigorous,2006 - 2010,2.388488460931409e-06,0.44936066508579153
roundtable,2006 - 2010,6.172045368280747e-06,1.1611839274068667
rural,2006 - 2010,4.7351136067387264e-05,8.90845333517397
russian,2006 - 2010,7.894500065986365e-05,14.852396644144108
safe,2006 - 2010,9.987873460530088e-06,1.8790785613702887
same,2006 - 2010,5.068729281850029e-05,9.536104521701372
satisfied,2006 - 2010,3.4155717400545506e-06,0.6425920048869029
scary,2006 - 2010,2.0821462704527318e-05,3.9172667073789516
second,2006 - 2010,1.322952963640583e-05,2.488950787674847
secondary,2006 - 2010,1.869630573221356e-05,3.5174481752357307
semitic,2006 - 2010,4.244101916825514e-06,0.798468358223885
senior,2006 - 2010,1.533260084959509e-05,2.884614193439422
sensitive,2006 - 2010,3.852923662654626e-05,7.248736461971907
separate,2006 - 2010,2.7885211936191922e-05,5.2462122328274035
serious,2006 - 2010,4.269113240547116e-06,0.8031738886235722
several,2006 - 2010,8.86787351354993e-06,1.6683662513452298
severe,2006 - 2010,3.00809822611382e-05,5.659315678681496
sexual,2006 - 2010,9.638255889772885e-07,0.18133029100783116
sharp,2006 - 2010,2.5647028130651526e-06,0.4825129284388255
short,2006 - 2010,5.730163784700232e-05,10.780500937983629
significant,2006 - 2010,1.0589485532412688e-05,1.9922634501259933
