colocate,label,score_normalized,score
national,1980 - 1985,0.0001314633880082,7.837847193053644
natural,1980 - 1985,9.890318092183829e-05,5.896607646559998
necessary,1980 - 1985,3.352164926998307e-05,1.9985607294763907
new,1980 - 1985,0.0001209617837408,7.211741546630789
next,1980 - 1985,1.613251954456609e-06,0.096182081524703
nicaraguan,1980 - 1985,7.482041610351378e-06,0.4460793208091491
normal,1980 - 1985,4.392739549025728e-06,0.2618951319129139
northern,1980 - 1985,0.0001091336117619,6.506545933247261
nourish,1980 - 1985,0.000273832456249,16.325891041570834
nuclear,1980 - 1985,0.0002814393105547,16.779411695271662
numerous,1980 - 1985,1.6911400608836575e-05,1.0082577042988363
obvious,1980 - 1985,2.196369774512864e-06,0.1309475659564569
offensive,1980 - 1985,5.9325153126793535e-06,0.353696562941943
old,1980 - 1985,2.94304376564648e-05,1.7546426930784316
open,1980 - 1985,5.14066378849689e-05,3.064863750701846
other,1980 - 1985,0.0001031986591616,6.152704059215267
overall,1980 - 1985,2.789549574064266e-06,0.1663129456057115
own,1980 - 1985,0.000181774043944,10.837368499942256
palestinian,1980 - 1985,3.841827000164129e-05,2.2904972574978535
paramilitary,1980 - 1985,5.924024903984221e-06,0.3531903647755392
parliamentary,1980 - 1985,4.890298934551719e-06,0.2915596224779735
particular,1980 - 1985,1.5184364663287194e-05,0.9052918212251826
personal,1980 - 1985,7.896682271359879e-06,0.470800197018476
political,1980 - 1985,4.441750946640114e-05,2.648171914386836
poor,1980 - 1985,2.789549574064266e-06,0.1663129456057115
popular,1980 - 1985,2.3595994920075965e-05,1.406793217134929
possible,1980 - 1985,0.0001730055186568,10.31458902232132
potential,1980 - 1985,3.4425685322331216e-05,2.052459358917387
powerful,1980 - 1985,3.1873431452574985e-06,0.190029398320252
prepared,1980 - 1985,1.9137777059081156e-06,0.1140994268262418
previous,1980 - 1985,2.9685103571466027e-05,1.769825874930805
private,1980 - 1985,3.6370467424024365e-05,2.1684072678203328
psychological,1980 - 1985,3.8511578238875535e-05,2.296060294601759
quiet,1980 - 1985,4.0566952740720895e-05,2.41860172240178
ready,1980 - 1985,1.7629912507044525e-05,1.0510953836699946
real,1980 - 1985,3.9010256617299195e-05,2.325791499523378
recent,1980 - 1985,0.0005210011761659,31.06209012301415
red,1980 - 1985,5.5003781041613995e-05,3.2793254257010265
regional,1980 - 1985,6.297606483823835e-06,0.375463298565577
religious,1980 - 1985,1.327416144445135e-05,0.7914055053181894
republican,1980 - 1985,0.0001121934839648,6.688975513985511
responsible,1980 - 1985,1.3820398528855634e-05,0.8239721602903729
revolutionary,1980 - 1985,6.344024749338382e-05,3.782307555555544
rican,1980 - 1985,4.777980195264863e-07,0.0284863179241691
russian,1980 - 1985,7.137855985182656e-06,0.4255589738365899
safe,1980 - 1985,1.8591305462686848e-05,1.10841363168539
same,1980 - 1985,2.4790556671340505e-05,1.4780129887453208
sebastian,1980 - 1985,2.6018157869287837e-05,1.551202572166941
second,1980 - 1985,5.67129395718601e-05,3.3812254572742995
semitic,1980 - 1985,3.1905644511695485e-05,1.902214525787285
senior,1980 - 1985,0.0001423812970812,8.48877293198153
sensitive,1980 - 1985,5.826841679014429e-07,0.034739630090284
separate,1980 - 1985,2.8872029079907045e-05,1.721350373744058
serious,1980 - 1985,7.115337047270716e-05,4.2421639475828
several,1980 - 1985,0.0002447659336575,14.592944964664644
sharp,1980 - 1985,1.6911400608836575e-05,1.0082577042988363
short,1980 - 1985,1.1856048344845708e-05,0.7068576023197011
significant,1980 - 1985,4.3681452903498885e-06,0.2604288222106603
similar,1980 - 1985,2.938655248755959e-05,1.7520262593083027
single,1980 - 1985,4.76842528241891e-06,0.2842935153378154
sinhalese,1980 - 1985,6.591896260399695e-05,3.9300885504502983
skeptical,1980 - 1985,4.943304023866873e-05,2.94719785902943
small,1980 - 1985,0.0001239878455745,7.392155353154539
social,1980 - 1985,5.6730825434824056e-05,3.38229181242421
soft,1980 - 1985,0.0002267896067182,13.52119635254225
southern,1980 - 1985,2.6105689591325996e-05,1.5564212134348558
soviet,1980 - 1985,3.6896240081069486e-05,2.199753833633362
spanish,1980 - 1985,9.427958595408215e-05,5.620948914582378
special,1980 - 1985,1.6231204214915822e-05,0.9677043952932812
specialized,1980 - 1985,2.9043647931172277e-05,1.7315822896564912
specific,1980 - 1985,1.5541821670012665e-05,0.9266034079661551
strategic,1980 - 1985,0.0002045085243812,12.1927982236073
strong,1980 - 1985,5.5083280092894774e-06,0.3284065159138387
stronger,1980 - 1985,4.148306105699195e-05,2.47322010021786
strongest,1980 - 1985,1.634402163015619e-05,0.974430569589912
successful,1980 - 1985,7.087068999085002e-07,0.0422531053725447
such,1980 - 1985,1.3396543399135258e-05,0.798701917456444
sudden,1980 - 1985,0.0001062783851924,6.336317325175042
surprised,1980 - 1985,8.32766128638553e-06,0.4964951658943053
syrian,1980 - 1985,3.180641287021709e-05,1.896298335322343
systematic,1980 - 1985,3.469620232955742e-05,2.068587582888213
terrible,1980 - 1985,1.2128198173626506e-05,0.7230831751116122
terrorism,1980 - 1985,0.0001474614752847,8.791653156474283
terroristic,1980 - 1985,0.0001271566719001,7.581080778685916
third,1980 - 1985,1.6456828386065438e-06,0.0981156108377221
total,1980 - 1985,1.3164570527599473e-05,0.7848716948554806
tough,1980 - 1985,7.276958122845261e-05,4.338522432840344
traditional,1980 - 1985,2.577265046006598e-06,0.1536565420429133
troubled,1980 - 1985,7.206859222113831e-05,4.2967294682242665
true,1980 - 1985,8.377646413970636e-05,4.994752792009293
ultimate,1980 - 1985,0.0001207033228174,7.196332106375863
unable,1980 - 1985,2.026037616941045e-05,1.2079236272202507
uncovered,1980 - 1985,3.601920659623143e-05,2.1474650972673177
undermined,1980 - 1985,6.108200792655249e-05,3.6417093125810593
underscored,1980 - 1985,4.943304023866873e-05,2.94719785902943
unidentified,1980 - 1985,6.799908774746159e-06,0.405410561150366
unite,1980 - 1985,0.0001077056806879,6.421412682615182
united,1980 - 1985,0.0001085120056713,6.469485778125204
unknown,1980 - 1985,2.6018157869287837e-05,1.551202572166941
unlawful,1980 - 1985,0.0001841211965312,10.977305737190193
unlikely,1980 - 1985,2.789549574064266e-06,0.1663129456057115
unpunished,1980 - 1985,9.535865887650264e-05,5.685283242217087
unusual,1980 - 1985,8.802538731329897e-07,0.0524807359161888
urban,1980 - 1985,0.0005610977607846,33.45264849798226
useful,1980 - 1985,5.280850053391448e-05,3.1484428018319814
usual,1980 - 1985,4.235417928243115e-06,0.2525156168818545
various,1980 - 1985,2.1050927750280096e-05,1.2550563124716994
vigorous,1980 - 1985,9.06920433507772e-05,5.407059624573336
vulnerable,1980 - 1985,2.3746470364548223e-05,1.4157645631343652
western,1980 - 1985,1.591130877163776e-05,0.9486322289650432
white,1980 - 1985,7.231183179805907e-06,0.4311231411800281
whole,1980 - 1985,6.377598158525286e-05,3.802324022112776
wide,1980 - 1985,1.2670621001611629e-05,0.7554224241160852
widespread,1980 - 1985,8.036197246111167e-07,0.0479118079813147
willing,1980 - 1985,3.148899510923196e-05,1.8773738884124096
worried,1980 - 1985,9.900761499944124e-06,0.5902834006266686
worse,1980 - 1985,7.328117136870421e-05,4.369023437002145
worst,1980 - 1985,2.708370267922494e-05,1.614730353735391
wrong,1980 - 1985,2.785343557085559e-07,0.0166062182873441
young,1980 - 1985,0.0001161385401508,6.9241797637915115
able,1986 - 1990,4.02453083965651e-05,2.1083712162792523
academic,1986 - 1990,2.6773081876039964e-05,1.4025882133219816
acceptable,1986 - 1990,4.688207559308382e-05,2.456058176170475
accepted,1986 - 1990,9.506388100410212e-05,4.980206598042901
act,1986 - 1990,0.0001892415213667,9.913984821360136
additional,1986 - 1990,5.1919717697825414e-05,2.719970170753678
advanced,1986 - 1990,9.20837042805144e-07,0.0482408109984758
affected,1986 - 1990,2.567002732379471e-05,1.3448013914389572
african,1986 - 1990,0.0001220284149832,6.392824604142245
allied,1986 - 1990,2.1500020353766304e-05,1.126343066293109
american,1986 - 1990,0.0001748125964061,9.158082300527964
angry,1986 - 1990,4.881236945776222e-07,0.0255718241115324
annual,1986 - 1990,8.439048495567875e-05,4.421048725858098
armenian,1986 - 1990,8.619670264037039e-05,4.515672857923725
available,1986 - 1990,1.0995029875994628e-05,0.5760076251436065
average,1986 - 1990,1.3436471680001651e-05,0.7039098783719266
aware,1986 - 1990,3.10311278633084e-05,1.6256587265030005
bad,1986 - 1990,6.764826800608207e-06,0.3543957464302627
basic,1986 - 1990,6.656183066636875e-05,3.4870411849497267
best,1986 - 1990,2.160786853520606e-05,1.131993016822375
big,1986 - 1990,1.1833905324219768e-05,0.6199546321252252
biggest,1986 - 1990,2.25247989753325e-05,1.1800291687197189
bilateral,1986 - 1990,8.978869071450078e-06,0.4703849929151267
black,1986 - 1990,0.0001224931408352,6.417170662074682
british,1986 - 1990,0.0004019230428296,21.055944367759523
broad,1986 - 1990,0.0002148719842113,11.256713508862818
cautious,1986 - 1990,1.4122466806047926e-05,0.7398477910352388
central,1986 - 1990,3.2709468987038184e-05,1.7135836612929565
certain,1986 - 1990,1.60362265228126e-05,0.8401058350771065
civil,1986 - 1990,0.0001068490274088,5.597606847893075
civilian,1986 - 1990,3.671442278723864e-05,1.923395180977858
clear,1986 - 1990,0.0001863358380528,9.761761883914732
colombian,1986 - 1990,5.390876103477867e-06,0.2824172173089985
commercial,1986 - 1990,4.804018313638549e-09,0.0002516729114148
common,1986 - 1990,8.219985480517828e-06,0.430628599353368
complete,1986 - 1990,3.36739952311968e-06,0.1764113262171938
complex,1986 - 1990,4.555893563328797e-05,2.38674151995669
concerned,1986 - 1990,1.62666861729105e-05,0.8521791552264353
congressional,1986 - 1990,3.231609562888605e-05,1.6929756178060824
conservative,1986 - 1990,5.1290263647939464e-05,2.6869943319882528
considerable,1986 - 1990,2.642867954043179e-06,0.138454566376414
constitutional,1986 - 1990,2.254211438831235e-06,0.1180936288574907
contemptible,1986 - 1990,0.0002739574884294,14.352084903843943
continued,1986 - 1990,1.2202201402925924e-05,0.6392489270964834
contrary,1986 - 1990,9.523953910759052e-05,4.989408974768453
controversial,1986 - 1990,1.9249840384253098e-05,1.0084606380502512
conventional,1986 - 1990,6.01232778268171e-06,0.3149738278791294
corporate,1986 - 1990,4.29705628594447e-06,0.2251141847080588
counter,1986 - 1990,0.0002580126461325,13.516766505593198
criminal,1986 - 1990,4.9262662532586536e-05,2.5807723647571437
critical,1986 - 1990,3.10311278633084e-05,1.6256587265030005
crucial,1986 - 1990,6.106529571629435e-05,3.1990887119852283
current,1986 - 1990,5.178849559376321e-05,2.713095707166067
cynical,1986 - 1990,7.345964213453423e-05,3.848403732143979
daily,1986 - 1990,3.807796146649892e-06,0.1994828245306945
dangerous,1986 - 1990,8.938342420931456e-06,0.4682618827477571
democratic,1986 - 1990,5.895986681208054e-05,3.088789502551275
different,1986 - 1990,0.0001233126508796,6.460103154282642
difficult,1986 - 1990,1.39323513524932e-05,0.7298880226544138
diplomatic,1986 - 1990,5.860100626401039e-05,3.0699895161589765
direct,1986 - 1990,5.462347856996341e-05,2.861614795323243
disabled,1986 - 1990,9.020838325596712e-05,4.725836782013606
domestic,1986 - 1990,0.0001989920929506,10.42479776550005
dramatic,1986 - 1990,3.293827288015362e-06,0.1725570239645487
due,1986 - 1990,3.1833169223990582e-06,0.1667676069306418
easier,1986 - 1990,7.4984063281968735e-06,0.3928265107215778
eastern,1986 - 1990,0.0002638319051211,13.821625845485402
easy,1986 - 1990,1.863534295444178e-05,0.976268346697296
economic,1986 - 1990,0.0003272552852832,17.14424988542129
effective,1986 - 1990,0.0001765422435954,9.248695057476208
egyptian,1986 - 1990,6.539759597077475e-05,3.4260492577169472
elusive,1986 - 1990,7.721916902883571e-05,4.045357827082645
enable,1986 - 1990,7.721916902883571e-05,4.045357827082645
enormous,1986 - 1990,4.688207559308382e-05,2.456058176170475
entire,1986 - 1990,6.958261198905876e-08,0.0036452938768828
essential,1986 - 1990,8.347746354397012e-06,0.4373217360141506
european,1986 - 1990,0.0001803336954145,9.447321635375513
exclusive,1986 - 1990,7.721916902883571e-05,4.045357827082645
explosive,1986 - 1990,3.2990347786884695e-06,0.1728298339859315
extensive,1986 - 1990,4.322924112239077e-05,2.2646934839198076
external,1986 - 1990,9.859957752188032e-05,5.1654346672162665
extraordinary,1986 - 1990,3.1797556976422836e-06,0.1665810414880839
familiar,1986 - 1990,6.509593339721822e-07,0.0341024575881346
february,1986 - 1990,2.236315270094545e-06,0.117156084369713
federal,1986 - 1990,5.23214100179764e-05,2.741014028021748
few,1986 - 1990,8.158595141231589e-05,4.274124822588405
final,1986 - 1990,3.380687788329106e-06,0.1771074718549852
foreign,1986 - 1990,9.468476560553182e-05,4.960345500542601
formal,1986 - 1990,6.73479904623936e-06,0.3528226524343876
former,1986 - 1990,0.0002480422703516,12.994438459179833
free,1986 - 1990,3.245930216114616e-05,1.7004779216181252
french,1986 - 1990,0.0001707764854396,8.946638519211257
full,1986 - 1990,5.5870484494737256e-05,2.926942941710295
fundamental,1986 - 1990,3.9227511582758214e-05,2.0550508767975373
general,1986 - 1990,0.0001300504553644,6.813083255634115
german,1986 - 1990,0.0002813563722147,14.73969762758685
good,1986 - 1990,6.187641536106908e-07,0.0324158164793568
graphic,1986 - 1990,3.229482566288646e-05,1.6918613268272962
great,1986 - 1990,2.362597390254614e-06,0.1237717520806587
greater,1986 - 1990,0.000204936996252,10.73623935964996
green,1986 - 1990,1.1055936574243224e-05,0.579198405251454
guilty,1986 - 1990,8.109757394362583e-05,4.24853970375867
hard,1986 - 1990,6.720038362450022e-05,3.520493697320317
heavy,1986 - 1990,2.5061616689696795e-05,1.3129279751398355
high,1986 - 1990,5.3758241389796616e-05,2.816286749928665
higher,1986 - 1990,3.7938281453764925e-05,1.987510688799837
highest,1986 - 1990,9.022012167081112e-06,0.4726451734090453
hypocritical,1986 - 1990,8.212882919430938e-05,4.30256510383148
ideological,1986 - 1990,4.9521216107481535e-06,0.2594317469438743
illegal,1986 - 1990,1.4638624522162667e-05,0.7668882614670579
important,1986 - 1990,2.673248077860085e-05,1.4004612030293413
impossible,1986 - 1990,6.693346874802395e-05,3.5065105607714786
indefensible,1986 - 1990,9.020838325596712e-05,4.725836782013606
independent,1986 - 1990,7.481011351983013e-05,3.919152227076861
indian,1986 - 1990,4.29705628594447e-06,0.2251141847080588
indigenous,1986 - 1990,0.0002103053533248,11.01747684998442
individual,1986 - 1990,4.647050934763203e-05,2.4344970437037468
industrial,1986 - 1990,1.1652421433562524e-05,0.6104470540614735
informal,1986 - 1990,1.615443397974076e-05,0.8462984873306589
initial,1986 - 1990,8.271679841126849e-08,0.0043333676351695
injured,1986 - 1990,1.2578302429240012e-05,0.6589521076630258
insidious,1986 - 1990,0.0002103053533248,11.01747684998442
integral,1986 - 1990,0.0001261656376403,6.60956542470445
interested,1986 - 1990,9.022012167081112e-06,0.4726451734090453
internal,1986 - 1990,2.1500020353766304e-05,1.126343066293109
international,1986 - 1990,0.0107619732537211,563.7982548159441
iranian,1986 - 1990,9.005292202386959e-05,4.71769247898648
irish,1986 - 1990,8.737104295745576e-07,0.0457719419845519
irrefutable,1986 - 1990,9.5593960100333e-05,5.007976381736245
islamic,1986 - 1990,3.304368090898747e-05,1.7310923554600357
isolated,1986 - 1990,0.0001808630478033,9.475053348322511
israeli,1986 - 1990,8.381990370185236e-05,4.391157115132641
italian,1986 - 1990,8.964215469083887e-05,4.696173199943667
japanese,1986 - 1990,9.259299532333984e-05,4.850761838999127
justified,1986 - 1990,0.0001042136868646,5.45954662746553
large,1986 - 1990,7.000609004680635e-05,3.667479045372091
larger,1986 - 1990,1.0613315979430992e-05,0.5560103975304309
largest,1986 - 1990,3.959429525609068e-06,0.2074265939876078
last,1986 - 1990,0.0002770526682172,14.51423518256548
latest,1986 - 1990,1.8844375362166128e-05,0.9872191364731592
least,1986 - 1990,0.0001353804368342,7.092310324871464
lebanese,1986 - 1990,0.0003572835152048,18.717368794553064
legal,1986 - 1990,4.4758503829328505e-05,2.344808498610862
likely,1986 - 1990,1.355416443719892e-05,0.710075566535977
limited,1986 - 1990,4.064944878653556e-05,2.129543323029025
little,1986 - 1990,1.98684718479155e-05,1.0408695031685973
live,1986 - 1990,7.683629712445275e-05,4.02529993375583
local,1986 - 1990,0.0001049145988158,5.496266002765793
low,1986 - 1990,8.705477123173105e-05,4.560625355287926
lower,1986 - 1990,6.359511395284567e-06,0.3331620829761679
main,1986 - 1990,5.036795362833346e-05,2.638676354681133
major,1986 - 1990,9.994931811906751e-06,0.5236144877621709
many,1986 - 1990,0.0001992137323627,10.436409011020933
military,1986 - 1990,4.621797631822346e-05,2.4212673433590908
modern,1986 - 1990,0.0002570328534948,13.465437128887134
modest,1986 - 1990,0.0001029681318412,5.394294490901943
moral,1986 - 1990,1.928945923664238e-05,1.010536190489221
most,1986 - 1990,0.0001897354818408,9.939862422681038
much,1986 - 1990,3.106707878155022e-05,1.6275421232078529
national,1986 - 1990,2.898716770936509e-05,1.5185797419582183
natural,1986 - 1990,3.1797556976422836e-06,0.1665810414880839
necessary,1986 - 1990,8.084484704266828e-05,4.235299846871306
negative,1986 - 1990,2.254211438831235e-06,0.1180936288574907
new,1986 - 1990,1.7732129054917458e-05,0.9289507769290156
next,1986 - 1990,0.0002227149532224,11.667590969415755
nicaraguan,1986 - 1990,9.022012167081112e-06,0.4726451734090453
normal,1986 - 1990,3.053034220470821e-05,1.5994235674202535
northern,1986 - 1990,1.3394508045971084e-06,0.0701711487512333
nuclear,1986 - 1990,4.103052469584605e-05,2.149507127765983
numerous,1986 - 1990,9.022012167081112e-06,0.4726451734090453
obvious,1986 - 1990,2.3449917747687116e-06,0.1228494290965832
old,1986 - 1990,0.0001222910329582,6.406582634619249
open,1986 - 1990,5.722373186221041e-05,2.997836864797479
operational,1986 - 1990,2.277030177936205e-05,1.192890569617219
optimistic,1986 - 1990,4.9283905323052814e-05,2.581885232064091
original,1986 - 1990,2.25247989753325e-05,1.1800291687197189
other,1986 - 1990,6.286889710374003e-06,0.3293575781470733
overall,1986 - 1990,2.59775862802019e-05,1.360913790047217
own,1986 - 1990,8.129499189963771e-05,4.258882035638221
palestinian,1986 - 1990,4.719000886169502e-06,0.2472190184246478
paramilitary,1986 - 1990,2.4020091568192747e-09,0.0001258364557074
particular,1986 - 1990,0.0001995761314525,10.455394374533997
personal,1986 - 1990,3.5024752204563375e-05,1.8348767184926664
political,1986 - 1990,5.6086984316730904e-05,2.9382849343848987
poor,1986 - 1990,3.05801677218465e-05,1.6020338266120944
